Testcase,Algorithm,Nodes,Edges,MaxFlow,RuntimeMs
maxflow-9.in,HLPP,900,4000,21760898,1
policechase-0.in,Edmonds-Karp,2,1,1,0
policechase-0.in,Scaling,2,1,1,0
policechase-0.in,Dinic,2,1,1,0
policechase-0.in,Dinic-Scaling,2,1,1,0
policechase-0.in,ISAP,2,1,1,0
policechase-0.in,MPM,2,1,1,0
policechase-0.in,Push-Relabel,2,1,1,0
policechase-0.in,Push-Relabel-Highest,2,1,1,0
policechase-0.in,Push-Relabel-Gap,2,1,1,0
policechase-0.in,Push-Relabel-HG,2,1,1,0
policechase-0.in,HLPP,2,1,1,0
policechase-1.in,Edmonds-Karp,7,1,1,0
policechase-1.in,Scaling,7,1,1,0
policechase-1.in,Dinic,7,1,1,0
policechase-1.in,Dinic-Scaling,7,1,1,0
policechase-1.in,ISAP,7,1,1,0
policechase-1.in,MPM,7,1,1,0
policechase-1.in,Push-Relabel,7,1,1,0
policechase-1.in,Push-Relabel-Highest,7,1,1,0
policechase-1.in,Push-Relabel-Gap,7,1,1,0
policechase-1.in,Push-Relabel-HG,7,1,1,0
policechase-1.in,HLPP,7,1,1,0
policechase-10.in,Edmonds-Karp,50,1000,31,0
policechase-10.in,Scaling,50,1000,31,0
policechase-10.in,Dinic,50,1000,31,0
policechase-10.in,Dinic-Scaling,50,1000,31,0
policechase-10.in,ISAP,50,1000,31,0
policechase-10.in,MPM,50,1000,31,0
policechase-10.in,Push-Relabel,50,1000,31,0
policechase-10.in,Push-Relabel-Highest,50,1000,31,0
policechase-10.in,Push-Relabel-Gap,50,1000,31,0
policechase-10.in,Push-Relabel-HG,50,1000,31,0
policechase-10.in,HLPP,50,1000,31,0
policechase-11.in,Edmonds-Karp,100,193,1,0
policechase-11.in,Scaling,100,193,1,0
policechase-11.in,Dinic,100,193,1,0
policechase-11.in,Dinic-Scaling,100,193,1,0
policechase-11.in,ISAP,100,193,1,0
policechase-11.in,MPM,100,193,1,0
policechase-11.in,Push-Relabel,100,193,1,0
policechase-11.in,Push-Relabel-Highest,100,193,1,0
policechase-11.in,Push-Relabel-Gap,100,193,1,0
policechase-11.in,Push-Relabel-HG,100,193,1,0
policechase-11.in,HLPP,100,193,1,0
policechase-12.in,Edmonds-Karp,4,2,0,0
policechase-12.in,Scaling,4,2,0,0
policechase-12.in,Dinic,4,2,0,0
policechase-12.in,Dinic-Scaling,4,2,0,0
policechase-12.in,ISAP,4,2,0,0
policechase-12.in,MPM,4,2,0,0
policechase-12.in,Push-Relabel,4,2,0,0
policechase-12.in,Push-Relabel-Highest,4,2,0,0
policechase-12.in,Push-Relabel-Gap,4,2,0,0
policechase-12.in,Push-Relabel-HG,4,2,0,0
policechase-12.in,HLPP,4,2,0,0
policechase-13.in,Edmonds-Karp,500,1000,4,0
policechase-13.in,Scaling,500,1000,4,0
policechase-13.in,Dinic,500,1000,4,0
policechase-13.in,Dinic-Scaling,500,1000,4,0
policechase-13.in,ISAP,500,1000,4,0
policechase-13.in,MPM,500,1000,4,0
policechase-13.in,Push-Relabel,500,1000,4,0
policechase-13.in,Push-Relabel-Highest,500,1000,4,0
policechase-13.in,Push-Relabel-Gap,500,1000,4,0
policechase-13.in,Push-Relabel-HG,500,1000,4,0
policechase-13.in,HLPP,500,1000,4,0
policechase-14.in,Edmonds-Karp,3,2,1,0
policechase-14.in,Scaling,3,2,1,0
policechase-14.in,Dinic,3,2,1,0
policechase-14.in,Dinic-Scaling,3,2,1,0
policechase-14.in,ISAP,3,2,1,0
policechase-14.in,MPM,3,2,1,0
policechase-14.in,Push-Relabel,3,2,1,0
policechase-14.in,Push-Relabel-Highest,3,2,1,0
policechase-14.in,Push-Relabel-Gap,3,2,1,0
policechase-14.in,Push-Relabel-HG,3,2,1,0
policechase-14.in,HLPP,3,2,1,0
policechase-2.in,Edmonds-Karp,100,194,2,0
policechase-2.in,Scaling,100,194,2,0
policechase-2.in,Dinic,100,194,2,0
policechase-2.in,Dinic-Scaling,100,194,2,0
policechase-2.in,ISAP,100,194,2,0
policechase-2.in,MPM,100,194,2,0
policechase-2.in,Push-Relabel,100,194,2,0
policechase-2.in,Push-Relabel-Highest,100,194,2,0
policechase-2.in,Push-Relabel-Gap,100,194,2,0
policechase-2.in,Push-Relabel-HG,100,194,2,0
policechase-2.in,HLPP,100,194,2,0
policechase-3.in,Edmonds-Karp,4,5,2,0
policechase-3.in,Scaling,4,5,2,0
policechase-3.in,Dinic,4,5,2,0
policechase-3.in,Dinic-Scaling,4,5,2,0
policechase-3.in,ISAP,4,5,2,0
policechase-3.in,MPM,4,5,2,0
policechase-3.in,Push-Relabel,4,5,2,0
policechase-3.in,Push-Relabel-Highest,4,5,2,0
policechase-3.in,Push-Relabel-Gap,4,5,2,0
policechase-3.in,Push-Relabel-HG,4,5,2,0
policechase-3.in,HLPP,4,5,2,0
policechase-4.in,Edmonds-Karp,8,10,0,0
policechase-4.in,Scaling,8,10,0,0
policechase-4.in,Dinic,8,10,0,0
policechase-4.in,Dinic-Scaling,8,10,0,0
policechase-4.in,ISAP,8,10,0,0
policechase-4.in,MPM,8,10,0,0
policechase-4.in,Push-Relabel,8,10,0,0
policechase-4.in,Push-Relabel-Highest,8,10,0,0
policechase-4.in,Push-Relabel-Gap,8,10,0,0
policechase-4.in,Push-Relabel-HG,8,10,0,0
policechase-4.in,HLPP,8,10,0,0
policechase-5.in,Edmonds-Karp,8,9,1,0
policechase-5.in,Scaling,8,9,1,0
policechase-5.in,Dinic,8,9,1,0
policechase-5.in,Dinic-Scaling,8,9,1,0
policechase-5.in,ISAP,8,9,1,0
policechase-5.in,MPM,8,9,1,0
policechase-5.in,Push-Relabel,8,9,1,0
policechase-5.in,Push-Relabel-Highest,8,9,1,0
policechase-5.in,Push-Relabel-Gap,8,9,1,0
policechase-5.in,Push-Relabel-HG,8,9,1,0
policechase-5.in,HLPP,8,9,1,0
policechase-6.in,Edmonds-Karp,122,199,1,0
policechase-6.in,Scaling,122,199,1,0
policechase-6.in,Dinic,122,199,1,0
policechase-6.in,Dinic-Scaling,122,199,1,0
policechase-6.in,ISAP,122,199,1,0
policechase-6.in,MPM,122,199,1,0
policechase-6.in,Push-Relabel,122,199,1,0
policechase-6.in,Push-Relabel-Highest,122,199,1,0
policechase-6.in,Push-Relabel-Gap,122,199,1,0
policechase-6.in,Push-Relabel-HG,122,199,1,0
policechase-6.in,HLPP,122,199,1,0
policechase-7.in,Edmonds-Karp,4,4,2,0
policechase-7.in,Scaling,4,4,2,0
policechase-7.in,Dinic,4,4,2,0
policechase-7.in,Dinic-Scaling,4,4,2,0
policechase-7.in,ISAP,4,4,2,0
policechase-7.in,MPM,4,4,2,0
policechase-7.in,Push-Relabel,4,4,2,0
policechase-7.in,Push-Relabel-Highest,4,4,2,0
policechase-7.in,Push-Relabel-Gap,4,4,2,0
policechase-7.in,Push-Relabel-HG,4,4,2,0
policechase-7.in,HLPP,4,4,2,0
policechase-8.in,Edmonds-Karp,4,5,2,0
policechase-8.in,Scaling,4,5,2,0
policechase-8.in,Dinic,4,5,2,0
policechase-8.in,Dinic-Scaling,4,5,2,0
policechase-8.in,ISAP,4,5,2,0
policechase-8.in,MPM,4,5,2,0
policechase-8.in,Push-Relabel,4,5,2,0
policechase-8.in,Push-Relabel-Highest,4,5,2,0
policechase-8.in,Push-Relabel-Gap,4,5,2,0
policechase-8.in,Push-Relabel-HG,4,5,2,0
policechase-8.in,HLPP,4,5,2,0
policechase-9.in,Edmonds-Karp,2,1,0,0
policechase-9.in,Scaling,2,1,0,0
policechase-9.in,Dinic,2,1,0,0
policechase-9.in,Dinic-Scaling,2,1,0,0
policechase-9.in,ISAP,2,1,0,0
policechase-9.in,MPM,2,1,0,0
policechase-9.in,Push-Relabel,2,1,0,0
policechase-9.in,Push-Relabel-Highest,2,1,0,0
policechase-9.in,Push-Relabel-Gap,2,1,0,0
policechase-9.in,Push-Relabel-HG,2,1,0,0
policechase-9.in,HLPP,2,1,0,0
random-100-0.in,Edmonds-Karp,100,2805,47253897,0
random-100-0.in,Scaling,100,2805,47253897,4
random-100-0.in,Dinic,100,2805,47253897,0
random-100-0.in,Dinic-Scaling,100,2805,47253897,0
random-100-0.in,ISAP,100,2805,47253897,0
random-100-0.in,MPM,100,2805,47253897,0
random-100-0.in,Push-Relabel,100,2805,47253897,3
random-100-0.in,Push-Relabel-Highest,100,2805,47253897,3
random-100-0.in,Push-Relabel-Gap,100,2805,47253897,3
random-100-0.in,Push-Relabel-HG,100,2805,47253897,0
random-100-0.in,HLPP,100,2805,47253897,0
random-100-1.in,Edmonds-Karp,100,2179,49048419,0
random-100-1.in,Scaling,100,2179,49048419,3
random-100-1.in,Dinic,100,2179,49048419,0
random-100-1.in,Dinic-Scaling,100,2179,49048419,0
random-100-1.in,ISAP,100,2179,49048419,0
random-100-1.in,MPM,100,2179,49048419,0
random-100-1.in,Push-Relabel,100,2179,49048419,0
random-100-1.in,Push-Relabel-Highest,100,2179,49048419,0
random-100-1.in,Push-Relabel-Gap,100,2179,49048419,0
random-100-1.in,Push-Relabel-HG,100,2179,49048419,0
random-100-1.in,HLPP,100,2179,49048419,0
random-100-2.in,Edmonds-Karp,100,2269,48048091,0
random-100-2.in,Scaling,100,2269,48048091,3
random-100-2.in,Dinic,100,2269,48048091,0
random-100-2.in,Dinic-Scaling,100,2269,48048091,0
random-100-2.in,ISAP,100,2269,48048091,0
random-100-2.in,MPM,100,2269,48048091,0
random-100-2.in,Push-Relabel,100,2269,48048091,2
random-100-2.in,Push-Relabel-Highest,100,2269,48048091,2
random-100-2.in,Push-Relabel-Gap,100,2269,48048091,2
random-100-2.in,Push-Relabel-HG,100,2269,48048091,0
random-100-2.in,HLPP,100,2269,48048091,0
random-100-3.in,Edmonds-Karp,100,2814,46611199,0
random-100-3.in,Scaling,100,2814,46611199,4
random-100-3.in,Dinic,100,2814,46611199,0
random-100-3.in,Dinic-Scaling,100,2814,46611199,0
random-100-3.in,ISAP,100,2814,46611199,0
random-100-3.in,MPM,100,2814,46611199,0
random-100-3.in,Push-Relabel,100,2814,46611199,3
random-100-3.in,Push-Relabel-Highest,100,2814,46611199,2
random-100-3.in,Push-Relabel-Gap,100,2814,46611199,2
random-100-3.in,Push-Relabel-HG,100,2814,46611199,0
random-100-3.in,HLPP,100,2814,46611199,0
random-100-4.in,Edmonds-Karp,100,4793,48197735,0
random-100-4.in,Scaling,100,4793,48197735,6
random-100-4.in,Dinic,100,4793,48197735,0
random-100-4.in,Dinic-Scaling,100,4793,48197735,0
random-100-4.in,ISAP,100,4793,48197735,0
random-100-4.in,MPM,100,4793,48197735,0
random-100-4.in,Push-Relabel,100,4793,48197735,0
random-100-4.in,Push-Relabel-Highest,100,4793,48197735,0
random-100-4.in,Push-Relabel-Gap,100,4793,48197735,0
random-100-4.in,Push-Relabel-HG,100,4793,48197735,0
random-100-4.in,HLPP,100,4793,48197735,0
random-1000-0.in,Edmonds-Karp,1000,275033,508199676,331
random-1000-0.in,Scaling,1000,275033,508199676,4225
random-1000-0.in,Dinic,1000,275033,508199676,1
random-1000-0.in,Dinic-Scaling,1000,275033,508199676,10
random-1000-0.in,ISAP,1000,275033,508199676,7
random-1000-0.in,MPM,1000,275033,508199676,93
random-1000-0.in,Push-Relabel,1000,275033,TLE,TLE
random-1000-0.in,Push-Relabel-Highest,1000,275033,508199676,4628
random-1000-0.in,Push-Relabel-Gap,1000,275033,TLE,TLE
random-1000-0.in,Push-Relabel-HG,1000,275033,508199676,7
random-1000-0.in,HLPP,1000,275033,508199676,6
random-1000-1.in,Edmonds-Karp,1000,209466,490703848,262
random-1000-1.in,Scaling,1000,209466,490703848,3541
random-1000-1.in,Dinic,1000,209466,490703848,1
random-1000-1.in,Dinic-Scaling,1000,209466,490703848,7
random-1000-1.in,ISAP,1000,209466,490703848,4
random-1000-1.in,MPM,1000,209466,490703848,49
random-1000-1.in,Push-Relabel,1000,209466,490703848,4078
random-1000-1.in,Push-Relabel-Highest,1000,209466,490703848,3348
random-1000-1.in,Push-Relabel-Gap,1000,209466,490703848,4014
random-1000-1.in,Push-Relabel-HG,1000,209466,490703848,5
random-1000-1.in,HLPP,1000,209466,490703848,5
random-1000-2.in,Edmonds-Karp,1000,218905,501014571,257
random-1000-2.in,Scaling,1000,218905,501014571,3027
random-1000-2.in,Dinic,1000,218905,501014571,1
random-1000-2.in,Dinic-Scaling,1000,218905,501014571,1
random-1000-2.in,ISAP,1000,218905,501014571,5
random-1000-2.in,MPM,1000,218905,501014571,80
random-1000-2.in,Push-Relabel,1000,218905,501014571,10
random-1000-2.in,Push-Relabel-Highest,1000,218905,501014571,11
random-1000-2.in,Push-Relabel-Gap,1000,218905,501014571,11
random-1000-2.in,Push-Relabel-HG,1000,218905,501014571,5
random-1000-2.in,HLPP,1000,218905,501014571,2
random-1000-3.in,Edmonds-Karp,1000,276020,479089210,336
random-1000-3.in,Scaling,1000,276020,479089210,4446
random-1000-3.in,Dinic,1000,276020,479089210,2
random-1000-3.in,Dinic-Scaling,1000,276020,479089210,10
random-1000-3.in,ISAP,1000,276020,479089210,6
random-1000-3.in,MPM,1000,276020,479089210,80
random-1000-3.in,Push-Relabel,1000,276020,TLE,TLE
random-1000-3.in,Push-Relabel-Highest,1000,276020,479089210,4650
random-1000-3.in,Push-Relabel-Gap,1000,276020,TLE,TLE
random-1000-3.in,Push-Relabel-HG,1000,276020,479089210,8
random-1000-3.in,HLPP,1000,276020,479089210,7
random-1000-4.in,Edmonds-Karp,1000,483097,482577456,496
random-1000-4.in,Scaling,1000,483097,482577456,4417
random-1000-4.in,Dinic,1000,483097,482577456,2
random-1000-4.in,Dinic-Scaling,1000,483097,482577456,2
random-1000-4.in,ISAP,1000,483097,482577456,10
random-1000-4.in,MPM,1000,483097,482577456,230
random-1000-4.in,Push-Relabel,1000,483097,482577456,24
random-1000-4.in,Push-Relabel-Highest,1000,483097,482577456,26
random-1000-4.in,Push-Relabel-Gap,1000,483097,482577456,25
random-1000-4.in,Push-Relabel-HG,1000,483097,482577456,10
random-1000-4.in,HLPP,1000,483097,482577456,6
random-200-0.in,Edmonds-Karp,200,11100,104751476,3
random-200-0.in,Scaling,200,11100,104751476,30
random-200-0.in,Dinic,200,11100,104751476,0
random-200-0.in,Dinic-Scaling,200,11100,104751476,0
random-200-0.in,ISAP,200,11100,104751476,0
random-200-0.in,MPM,200,11100,104751476,1
random-200-0.in,Push-Relabel,200,11100,104751476,22
random-200-0.in,Push-Relabel-Highest,200,11100,104751476,17
random-200-0.in,Push-Relabel-Gap,200,11100,104751476,23
random-200-0.in,Push-Relabel-HG,200,11100,104751476,0
random-200-0.in,HLPP,200,11100,104751476,0
random-200-1.in,Edmonds-Karp,200,8530,96896234,2
random-200-1.in,Scaling,200,8530,96896234,22
random-200-1.in,Dinic,200,8530,96896234,0
random-200-1.in,Dinic-Scaling,200,8530,96896234,0
random-200-1.in,ISAP,200,8530,96896234,0
random-200-1.in,MPM,200,8530,96896234,0
random-200-1.in,Push-Relabel,200,8530,96896234,0
random-200-1.in,Push-Relabel-Highest,200,8530,96896234,0
random-200-1.in,Push-Relabel-Gap,200,8530,96896234,0
random-200-1.in,Push-Relabel-HG,200,8530,96896234,0
random-200-1.in,HLPP,200,8530,96896234,0
random-200-2.in,Edmonds-Karp,200,8900,93288305,1
random-200-2.in,Scaling,200,8900,93288305,18
random-200-2.in,Dinic,200,8900,93288305,0
random-200-2.in,Dinic-Scaling,200,8900,93288305,0
random-200-2.in,ISAP,200,8900,93288305,0
random-200-2.in,MPM,200,8900,93288305,1
random-200-2.in,Push-Relabel,200,8900,93288305,0
random-200-2.in,Push-Relabel-Highest,200,8900,93288305,0
random-200-2.in,Push-Relabel-Gap,200,8900,93288305,0
random-200-2.in,Push-Relabel-HG,200,8900,93288305,0
random-200-2.in,HLPP,200,8900,93288305,0
random-200-3.in,Edmonds-Karp,200,11139,96606232,2
random-200-3.in,Scaling,200,11139,96606232,23
random-200-3.in,Dinic,200,11139,96606232,0
random-200-3.in,Dinic-Scaling,200,11139,96606232,0
random-200-3.in,ISAP,200,11139,96606232,0
random-200-3.in,MPM,200,11139,96606232,1
random-200-3.in,Push-Relabel,200,11139,96606232,0
random-200-3.in,Push-Relabel-Highest,200,11139,96606232,0
random-200-3.in,Push-Relabel-Gap,200,11139,96606232,0
random-200-3.in,Push-Relabel-HG,200,11139,96606232,0
random-200-3.in,HLPP,200,11139,96606232,0
random-200-4.in,Edmonds-Karp,200,19256,97531201,4
random-200-4.in,Scaling,200,19256,97531201,45
random-200-4.in,Dinic,200,19256,97531201,0
random-200-4.in,Dinic-Scaling,200,19256,97531201,0
random-200-4.in,ISAP,200,19256,97531201,0
random-200-4.in,MPM,200,19256,97531201,1
random-200-4.in,Push-Relabel,200,19256,97531201,56
random-200-4.in,Push-Relabel-Highest,200,19256,97531201,42
random-200-4.in,Push-Relabel-Gap,200,19256,97531201,53
random-200-4.in,Push-Relabel-HG,200,19256,97531201,0
random-200-4.in,HLPP,200,19256,97531201,0
random-300-0.in,Edmonds-Karp,300,24883,147178242,10
random-300-0.in,Scaling,300,24883,147178242,99
random-300-0.in,Dinic,300,24883,147178242,0
random-300-0.in,Dinic-Scaling,300,24883,147178242,0
random-300-0.in,ISAP,300,24883,147178242,0
random-300-0.in,MPM,300,24883,147178242,4
random-300-0.in,Push-Relabel,300,24883,147178242,1
random-300-0.in,Push-Relabel-Highest,300,24883,147178242,1
random-300-0.in,Push-Relabel-Gap,300,24883,147178242,1
random-300-0.in,Push-Relabel-HG,300,24883,147178242,0
random-300-0.in,HLPP,300,24883,147178242,0
random-300-1.in,Edmonds-Karp,300,19051,138436683,7
random-300-1.in,Scaling,300,19051,138436683,53
random-300-1.in,Dinic,300,19051,138436683,0
random-300-1.in,Dinic-Scaling,300,19051,138436683,0
random-300-1.in,ISAP,300,19051,138436683,0
random-300-1.in,MPM,300,19051,138436683,1
random-300-1.in,Push-Relabel,300,19051,138436683,0
random-300-1.in,Push-Relabel-Highest,300,19051,138436683,1
random-300-1.in,Push-Relabel-Gap,300,19051,138436683,0
random-300-1.in,Push-Relabel-HG,300,19051,138436683,0
random-300-1.in,HLPP,300,19051,138436683,0
random-300-2.in,Edmonds-Karp,300,19891,133860291,8
random-300-2.in,Scaling,300,19891,133860291,45
random-300-2.in,Dinic,300,19891,133860291,0
random-300-2.in,Dinic-Scaling,300,19891,133860291,0
random-300-2.in,ISAP,300,19891,133860291,0
random-300-2.in,MPM,300,19891,133860291,1
random-300-2.in,Push-Relabel,300,19891,133860291,0
random-300-2.in,Push-Relabel-Highest,300,19891,133860291,0
random-300-2.in,Push-Relabel-Gap,300,19891,133860291,0
random-300-2.in,Push-Relabel-HG,300,19891,133860291,0
random-300-2.in,HLPP,300,19891,133860291,0
random-300-3.in,Edmonds-Karp,300,24971,143868968,7
random-300-3.in,Scaling,300,24971,143868968,69
random-300-3.in,Dinic,300,24971,143868968,0
random-300-3.in,Dinic-Scaling,300,24971,143868968,0
random-300-3.in,ISAP,300,24971,143868968,1
random-300-3.in,MPM,300,24971,143868968,2
random-300-3.in,Push-Relabel,300,24971,143868968,1
random-300-3.in,Push-Relabel-Highest,300,24971,143868968,1
random-300-3.in,Push-Relabel-Gap,300,24971,143868968,1
random-300-3.in,Push-Relabel-HG,300,24971,143868968,0
random-300-3.in,HLPP,300,24971,143868968,0
random-300-4.in,Edmonds-Karp,300,43390,142797584,13
random-300-4.in,Scaling,300,43390,142797584,132
random-300-4.in,Dinic,300,43390,142797584,0
random-300-4.in,Dinic-Scaling,300,43390,142797584,0
random-300-4.in,ISAP,300,43390,142797584,1
random-300-4.in,MPM,300,43390,142797584,4
random-300-4.in,Push-Relabel,300,43390,142797584,2
random-300-4.in,Push-Relabel-Highest,300,43390,142797584,2
random-300-4.in,Push-Relabel-Gap,300,43390,142797584,2
random-300-4.in,Push-Relabel-HG,300,43390,142797584,0
random-300-4.in,HLPP,300,43390,142797584,0
random-400-0.in,Edmonds-Karp,400,44154,196845196,32
random-400-0.in,Scaling,400,44154,196845196,331
random-400-0.in,Dinic,400,44154,196845196,0
random-400-0.in,Dinic-Scaling,400,44154,196845196,2
random-400-0.in,ISAP,400,44154,196845196,1
random-400-0.in,MPM,400,44154,196845196,5
random-400-0.in,Push-Relabel,400,44154,196845196,378
random-400-0.in,Push-Relabel-Highest,400,44154,196845196,330
random-400-0.in,Push-Relabel-Gap,400,44154,196845196,314
random-400-0.in,Push-Relabel-HG,400,44154,196845196,1
random-400-0.in,HLPP,400,44154,196845196,1
random-400-1.in,Edmonds-Karp,400,33742,202306077,21
random-400-1.in,Scaling,400,33742,202306077,161
random-400-1.in,Dinic,400,33742,202306077,0
random-400-1.in,Dinic-Scaling,400,33742,202306077,0
random-400-1.in,ISAP,400,33742,202306077,1
random-400-1.in,MPM,400,33742,202306077,6
random-400-1.in,Push-Relabel,400,33742,202306077,1
random-400-1.in,Push-Relabel-Highest,400,33742,202306077,2
random-400-1.in,Push-Relabel-Gap,400,33742,202306077,2
random-400-1.in,Push-Relabel-HG,400,33742,202306077,1
random-400-1.in,HLPP,400,33742,202306077,0
random-400-2.in,Edmonds-Karp,400,35241,195188603,21
random-400-2.in,Scaling,400,35241,195188603,235
random-400-2.in,Dinic,400,35241,195188603,0
random-400-2.in,Dinic-Scaling,400,35241,195188603,1
random-400-2.in,ISAP,400,35241,195188603,0
random-400-2.in,MPM,400,35241,195188603,4
random-400-2.in,Push-Relabel,400,35241,195188603,279
random-400-2.in,Push-Relabel-Highest,400,35241,195188603,280
random-400-2.in,Push-Relabel-Gap,400,35241,195188603,242
random-400-2.in,Push-Relabel-HG,400,35241,195188603,1
random-400-2.in,HLPP,400,35241,195188603,0
random-400-3.in,Edmonds-Karp,400,44311,195777116,31
random-400-3.in,Scaling,400,44311,195777116,330
random-400-3.in,Dinic,400,44311,195777116,0
random-400-3.in,Dinic-Scaling,400,44311,195777116,1
random-400-3.in,ISAP,400,44311,195777116,1
random-400-3.in,MPM,400,44311,195777116,7
random-400-3.in,Push-Relabel,400,44311,195777116,359
random-400-3.in,Push-Relabel-Highest,400,44311,195777116,282
random-400-3.in,Push-Relabel-Gap,400,44311,195777116,330
random-400-3.in,Push-Relabel-HG,400,44311,195777116,1
random-400-3.in,HLPP,400,44311,195777116,0
random-400-4.in,Edmonds-Karp,400,77195,198249967,49
random-400-4.in,Scaling,400,77195,198249967,411
random-400-4.in,Dinic,400,77195,198249967,0
random-400-4.in,Dinic-Scaling,400,77195,198249967,0
random-400-4.in,ISAP,400,77195,198249967,1
random-400-4.in,MPM,400,77195,198249967,18
random-400-4.in,Push-Relabel,400,77195,198249967,3
random-400-4.in,Push-Relabel-Highest,400,77195,198249967,5
random-400-4.in,Push-Relabel-Gap,400,77195,198249967,5
random-400-4.in,Push-Relabel-HG,400,77195,198249967,2
random-400-4.in,HLPP,400,77195,198249967,1
random-500-0.in,Edmonds-Karp,500,68914,256713188,70
random-500-0.in,Scaling,500,68914,256713188,478
random-500-0.in,Dinic,500,68914,256713188,0
random-500-0.in,Dinic-Scaling,500,68914,256713188,0
random-500-0.in,ISAP,500,68914,256713188,1
random-500-0.in,MPM,500,68914,256713188,14
random-500-0.in,Push-Relabel,500,68914,256713188,3
random-500-0.in,Push-Relabel-Highest,500,68914,256713188,3
random-500-0.in,Push-Relabel-Gap,500,68914,256713188,3
random-500-0.in,Push-Relabel-HG,500,68914,256713188,1
random-500-0.in,HLPP,500,68914,256713188,0
random-500-1.in,Edmonds-Karp,500,52604,245102618,52
random-500-1.in,Scaling,500,52604,245102618,312
random-500-1.in,Dinic,500,52604,245102618,0
random-500-1.in,Dinic-Scaling,500,52604,245102618,0
random-500-1.in,ISAP,500,52604,245102618,1
random-500-1.in,MPM,500,52604,245102618,5
random-500-1.in,Push-Relabel,500,52604,245102618,2
random-500-1.in,Push-Relabel-Highest,500,52604,245102618,2
random-500-1.in,Push-Relabel-Gap,500,52604,245102618,2
random-500-1.in,Push-Relabel-HG,500,52604,245102618,1
random-500-1.in,HLPP,500,52604,245102618,0
random-500-2.in,Edmonds-Karp,500,54952,235265847,40
random-500-2.in,Scaling,500,54952,235265847,424
random-500-2.in,Dinic,500,54952,235265847,0
random-500-2.in,Dinic-Scaling,500,54952,235265847,3
random-500-2.in,ISAP,500,54952,235265847,1
random-500-2.in,MPM,500,54952,235265847,8
random-500-2.in,Push-Relabel,500,54952,235265847,562
random-500-2.in,Push-Relabel-Highest,500,54952,235265847,512
random-500-2.in,Push-Relabel-Gap,500,54952,235265847,574
random-500-2.in,Push-Relabel-HG,500,54952,235265847,1
random-500-2.in,HLPP,500,54952,235265847,1
random-500-3.in,Edmonds-Karp,500,69159,252550902,62
random-500-3.in,Scaling,500,69159,252550902,702
random-500-3.in,Dinic,500,69159,252550902,0
random-500-3.in,Dinic-Scaling,500,69159,252550902,2
random-500-3.in,ISAP,500,69159,252550902,1
random-500-3.in,MPM,500,69159,252550902,10
random-500-3.in,Push-Relabel,500,69159,252550902,729
random-500-3.in,Push-Relabel-Highest,500,69159,252550902,623
random-500-3.in,Push-Relabel-Gap,500,69159,252550902,728
random-500-3.in,Push-Relabel-HG,500,69159,252550902,2
random-500-3.in,HLPP,500,69159,252550902,1
random-500-4.in,Edmonds-Karp,500,120669,246145953,91
random-500-4.in,Scaling,500,120669,246145953,1154
random-500-4.in,Dinic,500,120669,246145953,1
random-500-4.in,Dinic-Scaling,500,120669,246145953,4
random-500-4.in,ISAP,500,120669,246145953,2
random-500-4.in,MPM,500,120669,246145953,25
random-500-4.in,Push-Relabel,500,120669,246145953,1184
random-500-4.in,Push-Relabel-Highest,500,120669,246145953,998
random-500-4.in,Push-Relabel-Gap,500,120669,246145953,1147
random-500-4.in,Push-Relabel-HG,500,120669,246145953,2
random-500-4.in,HLPP,500,120669,246145953,2
random-600-0.in,Edmonds-Karp,600,99161,284956195,78
random-600-0.in,Scaling,600,99161,284956195,1026
random-600-0.in,Dinic,600,99161,284956195,0
random-600-0.in,Dinic-Scaling,600,99161,284956195,3
random-600-0.in,ISAP,600,99161,284956195,2
random-600-0.in,MPM,600,99161,284956195,16
random-600-0.in,Push-Relabel,600,99161,284956195,1146
random-600-0.in,Push-Relabel-Highest,600,99161,284956195,963
random-600-0.in,Push-Relabel-Gap,600,99161,284956195,1105
random-600-0.in,Push-Relabel-HG,600,99161,284956195,2
random-600-0.in,HLPP,600,99161,284956195,2
random-600-1.in,Edmonds-Karp,600,75636,292970398,52
random-600-1.in,Scaling,600,75636,292970398,500
random-600-1.in,Dinic,600,75636,292970398,0
random-600-1.in,Dinic-Scaling,600,75636,292970398,0
random-600-1.in,ISAP,600,75636,292970398,1
random-600-1.in,MPM,600,75636,292970398,14
random-600-1.in,Push-Relabel,600,75636,292970398,3
random-600-1.in,Push-Relabel-Highest,600,75636,292970398,4
random-600-1.in,Push-Relabel-Gap,600,75636,292970398,4
random-600-1.in,Push-Relabel-HG,600,75636,292970398,1
random-600-1.in,HLPP,600,75636,292970398,1
random-600-2.in,Edmonds-Karp,600,79023,296072706,60
random-600-2.in,Scaling,600,79023,296072706,634
random-600-2.in,Dinic,600,79023,296072706,0
random-600-2.in,Dinic-Scaling,600,79023,296072706,0
random-600-2.in,ISAP,600,79023,296072706,2
random-600-2.in,MPM,600,79023,296072706,14
random-600-2.in,Push-Relabel,600,79023,296072706,3
random-600-2.in,Push-Relabel-Highest,600,79023,296072706,4
random-600-2.in,Push-Relabel-Gap,600,79023,296072706,4
random-600-2.in,Push-Relabel-HG,600,79023,296072706,1
random-600-2.in,HLPP,600,79023,296072706,1
random-600-3.in,Edmonds-Karp,600,99516,297911862,72
random-600-3.in,Scaling,600,99516,297911862,783
